event_id,case_id,internal_id,actor,activity,timestamp,bot_label,tool_source,catalyst_case_id,catalyst_message_id,catalyst_activity,catalyst_message_ts
15757,6f7af80d-59a8-4c7b-83cb-e9845476dbfb,2,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-06-07T00:57:19.365553,,,,,,
15758,6f7af80d-59a8-4c7b-83cb-e9845476dbfb,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-07T01:06:07.645064,,,,,,
15759,6f7af80d-59a8-4c7b-83cb-e9845476dbfb,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-07T01:06:07.645064,,,,,,
15760,6f7af80d-59a8-4c7b-83cb-e9845476dbfb,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-07T01:16:49.758429,,,,,,
15761,6f7af80d-59a8-4c7b-83cb-e9845476dbfb,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-07T01:16:49.758429,,,,,,
15762,6f7af80d-59a8-4c7b-83cb-e9845476dbfb,7,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-07T01:29:29.433250,,,,,,
15763,6f7af80d-59a8-4c7b-83cb-e9845476dbfb,99999,System,END-DIALOGUE-SYSTEM,2026-06-07T01:29:29.433250,,,,,,
15764,6f96c04c-f0db-493b-8b72-eccc7d1e830f,-1,System,START-DIALOGUE-SYSTEM,2026-07-16T22:47:10.516263,,,,,,
15765,6f96c04c-f0db-493b-8b72-eccc7d1e830f,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-16T22:47:10.516263,,,,,,
15766,6f96c04c-f0db-493b-8b72-eccc7d1e830f,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-16T22:55:28.207787,,,,,,
15767,6f96c04c-f0db-493b-8b72-eccc7d1e830f,2,ai,RESPOSTA COM SOLICITAÇÃO DE INFORMAÇÃO,2026-07-16T22:55:28.207787,,,,,,
15768,6f96c04c-f0db-493b-8b72-eccc7d1e830f,3,human,REJEIÇÃO DA SOLUÇÃO,2026-07-16T23:03:06.102874,,,,,,
15769,6f96c04c-f0db-493b-8b72-eccc7d1e830f,4,ai,RESPOSTA COM SOLICITAÇÃO DE INFORMAÇÃO,2026-07-16T23:03:06.102874,,,,,,
15770,6f96c04c-f0db-493b-8b72-eccc7d1e830f,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-16T23:10:57.325368,,,,,,
15771,6f96c04c-f0db-493b-8b72-eccc7d1e830f,99999,System,END-DIALOGUE-SYSTEM,2026-07-16T23:10:57.325368,,,,,,
15772,6f984afb-597f-4566-81d4-5becb88c1a11,-1,System,START-DIALOGUE-SYSTEM,2026-08-14T05:12:49.273575,,,,,,
15773,6f984afb-597f-4566-81d4-5becb88c1a11,0,ai,APRESENTAÇÃO DO CHATBOT,2026-08-14T05:12:49.273575,,,,,,
15774,6f984afb-597f-4566-81d4-5becb88c1a11,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-08-14T05:20:38.210088,,,,,,
15775,6f984afb-597f-4566-81d4-5becb88c1a11,2,ai,RESPOSTA DE INFORMAÇÕES SOLICITADAS,2026-08-14T05:20:38.210088,,,,,,
15776,6f984afb-597f-4566-81d4-5becb88c1a11,3,human,REJEIÇÃO DA SOLUÇÃO,2026-08-14T05:30:48.238567,,,,,,
15777,6f984afb-597f-4566-81d4-5becb88c1a11,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-14T05:30:48.238567,,,,,,
15778,6f984afb-597f-4566-81d4-5becb88c1a11,5,human,REJEIÇÃO DA SOLUÇÃO,2026-08-14T05:41:21.404727,,,,,,
15779,6f984afb-597f-4566-81d4-5becb88c1a11,99999,System,END-DIALOGUE-SYSTEM,2026-08-14T05:41:21.404727,,,,,,
15780,6f9f30d9-2711-4784-9d42-cb7188d3096b,-1,System,START-DIALOGUE-SYSTEM,2026-05-23T18:11:51.023022,,,,,,
15781,6f9f30d9-2711-4784-9d42-cb7188d3096b,0,ai,APRESENTAÇÃO DO CHATBOT,2026-05-23T18:11:51.023022,,,,,,
15782,6f9f30d9-2711-4784-9d42-cb7188d3096b,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-05-23T18:13:58.393599,,,,,,
15783,6f9f30d9-2711-4784-9d42-cb7188d3096b,2,ai,RESPOSTA DE INFORMAÇÕES SOLICITADAS,2026-05-23T18:13:58.393599,,,,,,
15784,6f9f30d9-2711-4784-9d42-cb7188d3096b,3,human,INVALID-TOUCHPOINT-SYSTEM,2026-05-23T18:16:01.121988,,,,,,
15785,6f9f30d9-2711-4784-9d42-cb7188d3096b,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-23T18:16:01.121988,,,,,,
15786,6f9f30d9-2711-4784-9d42-cb7188d3096b,5,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-23T18:18:04.933203,,,,,,
15787,6f9f30d9-2711-4784-9d42-cb7188d3096b,99999,System,END-DIALOGUE-SYSTEM,2026-05-23T18:18:04.933203,,,,,,
15788,6fa93874-f7d3-4c35-a5f0-291a9f04adc9,-1,System,START-DIALOGUE-SYSTEM,2026-07-15T01:12:48.656351,,,,,,
15789,6fa93874-f7d3-4c35-a5f0-291a9f04adc9,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-15T01:12:48.656351,,,,,,
15790,6fa93874-f7d3-4c35-a5f0-291a9f04adc9,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-15T01:17:51.179723,,,,,,
15791,6fa93874-f7d3-4c35-a5f0-291a9f04adc9,2,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-07-15T01:17:51.179723,,,,,,
15792,6fa93874-f7d3-4c35-a5f0-291a9f04adc9,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-15T02:23:00.088165,,,,,,
15793,6fa93874-f7d3-4c35-a5f0-291a9f04adc9,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-15T02:23:00.088165,,,,,,
15794,6fa93874-f7d3-4c35-a5f0-291a9f04adc9,5,human,REJEIÇÃO DA SOLUÇÃO,2026-07-15T02:27:49.621827,,,,,,
15795,6fa93874-f7d3-4c35-a5f0-291a9f04adc9,99999,System,END-DIALOGUE-SYSTEM,2026-07-15T02:27:49.621827,,,,,,
15796,6fcfd397-1421-4124-bceb-bfffb5b7e287,-1,System,START-DIALOGUE-SYSTEM,2026-07-26T02:19:15.757594,,,,,,
15797,6fcfd397-1421-4124-bceb-bfffb5b7e287,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-26T02:19:15.757594,,,,,,
15798,6fcfd397-1421-4124-bceb-bfffb5b7e287,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-26T02:22:04.100347,,,,,,
15799,6fcfd397-1421-4124-bceb-bfffb5b7e287,2,ai,COMUNICAÇÃO DE FALHA PARA ATENDER À SOLICITAÇÃO,2026-07-26T02:22:04.100347,,,,,,
15800,6fcfd397-1421-4124-bceb-bfffb5b7e287,3,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-07-26T02:24:34.262095,,,,,,
15801,6fcfd397-1421-4124-bceb-bfffb5b7e287,4,ai,REDIRECIONAMENTO PARA HUMANO,2026-07-26T02:24:34.262095,,,,,,
15802,6fcfd397-1421-4124-bceb-bfffb5b7e287,5,human,SOLICITAÇÃO DIRETA DE HUMANO,2026-07-26T02:27:50.658265,,,,,,
15803,6fcfd397-1421-4124-bceb-bfffb5b7e287,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-26T02:27:50.658265,,,,,,
15804,6fcfd397-1421-4124-bceb-bfffb5b7e287,7,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-07-26T02:30:30.137848,,,,,,
15805,6fcfd397-1421-4124-bceb-bfffb5b7e287,8,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-26T02:30:30.137848,,,,,,
15806,6fcfd397-1421-4124-bceb-bfffb5b7e287,9,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-07-26T02:33:35.949838,,,,,,
15807,6fcfd397-1421-4124-bceb-bfffb5b7e287,99999,System,END-DIALOGUE-SYSTEM,2026-07-26T02:33:35.949838,,,,,,
15808,6fd29f46-f7da-429f-8bdd-7006daf47a7d,-1,System,START-DIALOGUE-SYSTEM,2026-08-13T16:08:44.793955,,,,,,
15809,6fd29f46-f7da-429f-8bdd-7006daf47a7d,0,ai,APRESENTAÇÃO DO CHATBOT,2026-08-13T16:08:44.793955,,,,,,
15810,6fd29f46-f7da-429f-8bdd-7006daf47a7d,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-08-13T16:16:10.840158,,,,,,
15811,6fd29f46-f7da-429f-8bdd-7006daf47a7d,2,ai,APRESENTAÇÃO DO CHATBOT,2026-08-13T16:16:10.840158,,,,,,
15812,6fd29f46-f7da-429f-8bdd-7006daf47a7d,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-08-13T16:24:50.308836,,,,,,
15813,6fd29f46-f7da-429f-8bdd-7006daf47a7d,4,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-08-13T16:24:50.308836,,,,,,
15814,6fd29f46-f7da-429f-8bdd-7006daf47a7d,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-08-13T16:35:18.462744,,,,,,
15815,6fd29f46-f7da-429f-8bdd-7006daf47a7d,6,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-08-13T16:35:18.462744,,,,,,
15816,6fd29f46-f7da-429f-8bdd-7006daf47a7d,7,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-08-13T16:44:01.584003,,,,,,
15817,6fd29f46-f7da-429f-8bdd-7006daf47a7d,99999,System,END-DIALOGUE-SYSTEM,2026-08-13T16:44:01.584003,,,,,,
15818,6fdc9305-a20b-4d0f-8a9e-6bac21e10145,-1,System,START-DIALOGUE-SYSTEM,2026-05-21T14:07:00.601136,,,,,,
15819,6fdc9305-a20b-4d0f-8a9e-6bac21e10145,0,ai,APRESENTAÇÃO DO CHATBOT,2026-05-21T14:07:00.601136,,,,,,
15820,6fdc9305-a20b-4d0f-8a9e-6bac21e10145,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-21T14:08:53.839416,,,,,,
15821,6fdc9305-a20b-4d0f-8a9e-6bac21e10145,2,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-05-21T14:08:53.839416,,,,,,
15822,6fdc9305-a20b-4d0f-8a9e-6bac21e10145,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-21T14:10:20.530300,,,,,,
15823,6fdc9305-a20b-4d0f-8a9e-6bac21e10145,99999,System,END-DIALOGUE-SYSTEM,2026-05-21T14:10:20.530300,,,,,,
15824,6ff88195-66b5-4fee-a397-5903f1d0a6d3,-1,System,START-DIALOGUE-SYSTEM,2026-05-25T05:02:26.333094,,,,,,
15825,6ff88195-66b5-4fee-a397-5903f1d0a6d3,0,ai,APRESENTAÇÃO DO CHATBOT,2026-05-25T05:02:26.333094,,,,,,
15826,6ff88195-66b5-4fee-a397-5903f1d0a6d3,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-05-25T05:04:24.096062,,,,,,
15827,6ff88195-66b5-4fee-a397-5903f1d0a6d3,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-25T05:04:24.096062,,,,,,
15828,6ff88195-66b5-4fee-a397-5903f1d0a6d3,3,human,SOLICITAÇÃO DE NOVA TENTATIVA DE SOLUÇÃO,2026-05-25T05:05:53.540217,,,,,,
15829,6ff88195-66b5-4fee-a397-5903f1d0a6d3,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-25T05:05:53.540217,,,,,,
15830,6ff88195-66b5-4fee-a397-5903f1d0a6d3,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-05-25T05:28:19.705958,,,,,,
15831,6ff88195-66b5-4fee-a397-5903f1d0a6d3,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-25T05:28:19.705958,,,,,,
15832,6ff88195-66b5-4fee-a397-5903f1d0a6d3,7,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-05-25T05:29:51.215340,,,,,,
15833,6ff88195-66b5-4fee-a397-5903f1d0a6d3,8,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-25T05:29:51.215340,,,,,,
15834,6ff88195-66b5-4fee-a397-5903f1d0a6d3,9,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-05-25T05:31:21.629353,,,,,,
15835,6ff88195-66b5-4fee-a397-5903f1d0a6d3,10,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-25T05:31:21.629353,,,,,,
15836,6ff88195-66b5-4fee-a397-5903f1d0a6d3,11,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-25T05:32:37.508055,,,,,,
15837,6ff88195-66b5-4fee-a397-5903f1d0a6d3,12,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-25T05:32:37.508055,,,,,,
15838,6ff88195-66b5-4fee-a397-5903f1d0a6d3,13,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-05-25T05:34:02.200458,,,,,,
15839,6ff88195-66b5-4fee-a397-5903f1d0a6d3,14,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-25T05:34:02.200458,,,,,,
15840,6ff88195-66b5-4fee-a397-5903f1d0a6d3,15,human,SOLICITAÇÃO DE NOVA TENTATIVA DE SOLUÇÃO,2026-05-25T05:35:19.472215,,,,,,
15841,6ff88195-66b5-4fee-a397-5903f1d0a6d3,16,ai,COMUNICAÇÃO DE FALHA PARA ATENDER À SOLICITAÇÃO,2026-05-25T05:35:19.472215,,,,,,
15842,6ff88195-66b5-4fee-a397-5903f1d0a6d3,17,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-05-25T05:36:37.010730,,,,,,
15843,6ff88195-66b5-4fee-a397-5903f1d0a6d3,99999,System,END-DIALOGUE-SYSTEM,2026-05-25T05:36:37.010730,,,,,,
15844,70066252-180e-405c-aa58-31d3757e484c,-1,System,START-DIALOGUE-SYSTEM,2026-08-13T17:39:19.532542,,,,,,
15845,70066252-180e-405c-aa58-31d3757e484c,0,ai,APRESENTAÇÃO DO CHATBOT,2026-08-13T17:39:19.532542,,,,,,
15846,70066252-180e-405c-aa58-31d3757e484c,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-08-13T17:45:07.810251,,,,,,
15847,70066252-180e-405c-aa58-31d3757e484c,99999,System,END-DIALOGUE-SYSTEM,2026-08-13T17:45:07.810251,,,,,,
15848,70088dd6-94fa-4776-aaf8-36b7930b769c,-1,System,START-DIALOGUE-SYSTEM,2026-08-02T23:12:53.473148,,,,,,
15849,70088dd6-94fa-4776-aaf8-36b7930b769c,0,ai,APRESENTAÇÃO DO CHATBOT,2026-08-02T23:12:53.473148,,,,,,
15850,70088dd6-94fa-4776-aaf8-36b7930b769c,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-08-02T23:20:12.325778,,,,,,
15851,70088dd6-94fa-4776-aaf8-36b7930b769c,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-02T23:20:12.325778,,,,,,
15852,70088dd6-94fa-4776-aaf8-36b7930b769c,3,human,SOLICITAÇÃO DE NOVA TENTATIVA DE SOLUÇÃO,2026-08-02T23:28:17.935658,,,,,,
15853,70088dd6-94fa-4776-aaf8-36b7930b769c,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-02T23:28:17.935658,,,,,,
15854,70088dd6-94fa-4776-aaf8-36b7930b769c,5,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-08-02T23:35:36.877351,,,,,,
15855,70088dd6-94fa-4776-aaf8-36b7930b769c,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-02T23:35:36.877351,,,,,,
15856,70088dd6-94fa-4776-aaf8-36b7930b769c,7,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-08-02T23:41:51.098920,,,,,,
15857,70088dd6-94fa-4776-aaf8-36b7930b769c,8,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-02T23:41:51.098920,,,,,,
15858,70088dd6-94fa-4776-aaf8-36b7930b769c,9,human,CONFIRMAÇÃO DA SOLUÇÃO ENTREGUE,2026-08-02T23:47:35.285514,,,,,,
15859,70088dd6-94fa-4776-aaf8-36b7930b769c,99999,System,END-DIALOGUE-SYSTEM,2026-08-02T23:47:35.285514,,,,,,
15860,701a79f5-46fa-48a4-9fa1-c45a5c91fae9,-1,System,START-DIALOGUE-SYSTEM,2026-06-09T02:06:23.568198,,,,,,
15861,701a79f5-46fa-48a4-9fa1-c45a5c91fae9,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-09T02:06:23.568198,,,,,,
15862,701a79f5-46fa-48a4-9fa1-c45a5c91fae9,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-09T02:13:33.182319,,,,,,
15863,701a79f5-46fa-48a4-9fa1-c45a5c91fae9,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-09T02:13:33.182319,,,,,,
15864,701a79f5-46fa-48a4-9fa1-c45a5c91fae9,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-09T02:21:14.069636,,,,,,
15865,701a79f5-46fa-48a4-9fa1-c45a5c91fae9,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-09T02:21:14.069636,,,,,,
15866,701a79f5-46fa-48a4-9fa1-c45a5c91fae9,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-09T02:28:18.929931,,,,,,
15867,701a79f5-46fa-48a4-9fa1-c45a5c91fae9,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-09T02:28:18.929931,,,,,,
15868,701a79f5-46fa-48a4-9fa1-c45a5c91fae9,7,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-06-09T02:34:41.689737,,,,,,
15869,701a79f5-46fa-48a4-9fa1-c45a5c91fae9,99999,System,END-DIALOGUE-SYSTEM,2026-06-09T02:34:41.689737,,,,,,
15870,702dd6d3-d1c2-4906-bc63-d02800502883,-1,System,START-DIALOGUE-SYSTEM,2026-07-02T00:01:06.027160,,,,,,
15871,702dd6d3-d1c2-4906-bc63-d02800502883,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-02T00:01:06.027160,,,,,,
15872,702dd6d3-d1c2-4906-bc63-d02800502883,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-02T00:01:58.934939,,,,,,
15873,702dd6d3-d1c2-4906-bc63-d02800502883,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-02T00:01:58.934939,,,,,,
15874,702dd6d3-d1c2-4906-bc63-d02800502883,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-02T00:03:03.663504,,,,,,
15875,702dd6d3-d1c2-4906-bc63-d02800502883,99999,System,END-DIALOGUE-SYSTEM,2026-07-02T00:03:03.663504,,,,,,
15876,704c7d62-14f7-4244-81db-f6d368707557,-1,System,START-DIALOGUE-SYSTEM,2026-05-26T11:28:02.900453,,,,,,
15877,704c7d62-14f7-4244-81db-f6d368707557,0,ai,APRESENTAÇÃO DO CHATBOT,2026-05-26T11:28:02.900453,,,,,,
15878,704c7d62-14f7-4244-81db-f6d368707557,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-05-26T11:30:31.787781,,,,,,
15879,704c7d62-14f7-4244-81db-f6d368707557,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-26T11:30:31.787781,,,,,,
15880,704c7d62-14f7-4244-81db-f6d368707557,3,human,DÚVIDA SOBRE RESPOSTA RECEBIDA,2026-05-26T11:32:53.477895,,,,,,
15881,704c7d62-14f7-4244-81db-f6d368707557,99999,System,END-DIALOGUE-SYSTEM,2026-05-26T11:32:53.477895,,,,,,
15882,706a9ef6-11b1-4961-820f-0a98b1718501,-1,System,START-DIALOGUE-SYSTEM,2026-06-01T14:46:58.894949,,,,,,
15883,706a9ef6-11b1-4961-820f-0a98b1718501,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-01T14:46:58.894949,,,,,,
15884,706a9ef6-11b1-4961-820f-0a98b1718501,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-01T14:48:50.781988,,,,,,
15885,706a9ef6-11b1-4961-820f-0a98b1718501,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-01T14:48:50.781988,,,,,,
15886,706a9ef6-11b1-4961-820f-0a98b1718501,3,human,REJEIÇÃO DA SOLUÇÃO,2026-06-01T14:50:30.695976,,,,,,
15887,706a9ef6-11b1-4961-820f-0a98b1718501,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-01T14:50:30.695976,,,,,,
15888,706a9ef6-11b1-4961-820f-0a98b1718501,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-01T14:52:09.786860,,,,,,
15889,706a9ef6-11b1-4961-820f-0a98b1718501,99999,System,END-DIALOGUE-SYSTEM,2026-06-01T14:52:09.786860,,,,,,
15890,706ca9d1-aad3-487f-b016-d522d5f12b62,-1,System,START-DIALOGUE-SYSTEM,2026-06-10T11:48:00.234267,,,,,,
15891,706ca9d1-aad3-487f-b016-d522d5f12b62,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-10T11:48:00.234267,,,,,,
15892,706ca9d1-aad3-487f-b016-d522d5f12b62,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-10T11:57:01.541186,,,,,,
15893,706ca9d1-aad3-487f-b016-d522d5f12b62,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-10T11:57:01.541186,,,,,,
15894,706ca9d1-aad3-487f-b016-d522d5f12b62,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-10T12:06:39.978384,,,,,,
15895,706ca9d1-aad3-487f-b016-d522d5f12b62,4,ai,RESPOSTA COM SOLICITAÇÃO DE INFORMAÇÃO,2026-06-10T12:06:39.978384,,,,,,
15896,706ca9d1-aad3-487f-b016-d522d5f12b62,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-10T12:16:39.247261,,,,,,
15897,706ca9d1-aad3-487f-b016-d522d5f12b62,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-10T12:16:39.247261,,,,,,
15898,706ca9d1-aad3-487f-b016-d522d5f12b62,7,human,CONFIRMAÇÃO DA SOLUÇÃO ENTREGUE,2026-06-10T12:27:23.272074,,,,,,
15899,706ca9d1-aad3-487f-b016-d522d5f12b62,99999,System,END-DIALOGUE-SYSTEM,2026-06-10T12:27:23.272074,,,,,,
15900,708b373d-73f6-438e-b74f-82b061c820d3,-1,System,START-DIALOGUE-SYSTEM,2026-07-17T04:28:03.813762,,,,,,
15901,708b373d-73f6-438e-b74f-82b061c820d3,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-17T04:28:03.813762,,,,,,
15902,708b373d-73f6-438e-b74f-82b061c820d3,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-17T04:30:01.093340,,,,,,
15903,708b373d-73f6-438e-b74f-82b061c820d3,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-17T04:30:01.093340,,,,,,
15904,708b373d-73f6-438e-b74f-82b061c820d3,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-17T04:32:03.622606,,,,,,
15905,708b373d-73f6-438e-b74f-82b061c820d3,4,ai,RESPOSTA COM SOLICITAÇÃO DE INFORMAÇÃO,2026-07-17T04:32:03.622606,,,,,,
15906,708b373d-73f6-438e-b74f-82b061c820d3,5,human,FEEDBACK DO USUÁRIO,2026-07-17T04:33:27.584229,,,,,,
15907,708b373d-73f6-438e-b74f-82b061c820d3,99999,System,END-DIALOGUE-SYSTEM,2026-07-17T04:33:27.584229,,,,,,
15908,70a5c69d-1f9f-4d28-a829-64e9e472d6a7,-1,System,START-DIALOGUE-SYSTEM,2026-08-13T17:49:27.265951,,,,,,
15909,70a5c69d-1f9f-4d28-a829-64e9e472d6a7,0,ai,APRESENTAÇÃO DO CHATBOT,2026-08-13T17:49:27.265951,,,,,,
15910,70a5c69d-1f9f-4d28-a829-64e9e472d6a7,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-08-13T17:52:18.932682,,,,,,
15911,70a5c69d-1f9f-4d28-a829-64e9e472d6a7,2,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-08-13T17:52:18.932682,,,,,,
15912,70a5c69d-1f9f-4d28-a829-64e9e472d6a7,3,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-08-13T17:54:59.590119,,,,,,
15913,70a5c69d-1f9f-4d28-a829-64e9e472d6a7,99999,System,END-DIALOGUE-SYSTEM,2026-08-13T17:54:59.590119,,,,,,
15914,70adb26c-c310-4ceb-a4d5-47da32adc713,-1,System,START-DIALOGUE-SYSTEM,2026-07-13T20:32:57.160045,,,,,,
15915,70adb26c-c310-4ceb-a4d5-47da32adc713,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-13T20:32:57.160045,,,,,,
15916,70adb26c-c310-4ceb-a4d5-47da32adc713,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-13T20:36:51.042288,,,,,,
15917,70adb26c-c310-4ceb-a4d5-47da32adc713,2,ai,RESPOSTA DE INFORMAÇÕES SOLICITADAS,2026-07-13T20:36:51.042288,,,,,,
15918,70adb26c-c310-4ceb-a4d5-47da32adc713,3,human,REJEIÇÃO DA SOLUÇÃO,2026-07-13T20:40:49.635152,,,,,,
15919,70adb26c-c310-4ceb-a4d5-47da32adc713,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-13T20:40:49.635152,,,,,,
15920,70adb26c-c310-4ceb-a4d5-47da32adc713,5,human,REJEIÇÃO DA SOLUÇÃO,2026-07-13T20:44:06.274871,,,,,,
15921,70adb26c-c310-4ceb-a4d5-47da32adc713,6,ai,RESPOSTA COM SOLICITAÇÃO DE INFORMAÇÃO,2026-07-13T20:44:06.274871,,,,,,
15922,70adb26c-c310-4ceb-a4d5-47da32adc713,7,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-07-13T20:48:01.733682,,,,,,
15923,70adb26c-c310-4ceb-a4d5-47da32adc713,99999,System,END-DIALOGUE-SYSTEM,2026-07-13T20:48:01.733682,,,,,,
15924,70b357ea-322d-4ef6-84a4-38ce3dd52464,-1,System,START-DIALOGUE-SYSTEM,2026-06-02T10:32:56.878857,,,,,,
15925,70b357ea-322d-4ef6-84a4-38ce3dd52464,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-02T10:32:56.878857,,,,,,
15926,70b357ea-322d-4ef6-84a4-38ce3dd52464,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-02T10:36:13.285449,,,,,,
15927,70b357ea-322d-4ef6-84a4-38ce3dd52464,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-02T10:36:13.285449,,,,,,
15928,70b357ea-322d-4ef6-84a4-38ce3dd52464,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-02T10:41:25.439239,,,,,,
